  -2.18000078     -0.998020530     -0.998045921     -0.998020530    
  -2.17000079     -0.997923136     -0.997950673     -0.997923136    
  -2.16000080     -0.997821391     -0.997851133     -0.997821391    
  -2.15000081     -0.997715175     -0.997747183     -0.997715175    
  -2.14000082     -0.997604251     -0.997638643     -0.997604251    
  -2.13000083     -0.997488499     -0.997525275     -0.997488499    
  -2.12000084     -0.997367680     -0.997407019     -0.997367680    
  -2.11000085     -0.997241616     -0.997283638     -0.997241616    
  -2.10000086     -0.997110128     -0.997154832     -0.997110128    
  -2.09000087     -0.996972978     -0.997020543     -0.996972978    
  -2.08000088     -0.996829927     -0.996880472     -0.996829927    
  -2.07000089     -0.996680796     -0.996734440     -0.996680796    
  -2.06000090     -0.996525347     -0.996582150     -0.996525347    
  -2.05000091     -0.996363342     -0.996423483     -0.996363342    
  -2.04000092     -0.996194541     -0.996258140     -0.996194541    
  -2.03000093     -0.996018708     -0.996085823     -0.996018708    
  -2.02000093     -0.995835602     -0.995906353     -0.995835602    
  -2.01000094     -0.995644927     -0.995719492     -0.995644927    
  -2.00000095     -0.995446384     -0.995524883     -0.995446384    
  -1.99000096     -0.995239735     -0.995322287     -0.995239735    
  -1.98000097     -0.995024681     -0.995111406     -0.995024681    
  -1.97000098     -0.994800866     -0.994892001     -0.994800866    
  -1.96000099     -0.994568050     -0.994663775     -0.994568050    
  -1.95000100     -0.994325936     -0.994426310     -0.994325936    
  -1.94000101     -0.994074166     -0.994179368     -0.994074166    
  -1.93000102     -0.993812382     -0.993922591     -0.993812382    
  -1.92000103     -0.993540287     -0.993655682     -0.993540287    
  -1.91000104     -0.993257523     -0.993378282     -0.993257523    
  -1.90000105     -0.992963672     -0.993089974     -0.992963672    
  -1.89000106     -0.992658436     -0.992790461     -0.992658436    
  -1.88000107     -0.992341399     -0.992479324     -0.992341399    
  -1.87000108     -0.992012203     -0.992156267     -0.992012203    
  -1.86000109     -0.991670430     -0.991820753     -0.991670430    
  -1.85000110     -0.991315663     -0.991472542     -0.991315663    
  -1.84000111     -0.990947485     -0.991111040     -0.990947485    
  -1.83000112     -0.990565419     -0.990736008     -0.990565419    
  -1.82000113     -0.990169108     -0.990346849     -0.990169108    
  -1.81000113     -0.989758074     -0.989943206     -0.989758074    
  -1.80000114     -0.989331841     -0.989524603     -0.989331841    
  -1.79000115     -0.988889933     -0.989090562     -0.988889933    
  -1.78000116     -0.988431871     -0.988640606     -0.988431871    
  -1.77000117     -0.987957180     -0.988174260     -0.987957180    
  -1.76000118     -0.987465322     -0.987690985     -0.987465322    
  -1.75000119     -0.986955762     -0.987190306     -0.986955762    
  -1.74000120     -0.986428022     -0.986671746     -0.986428022    
  -1.73000121     -0.985881507     -0.986134648     -0.985881507    
  -1.72000122     -0.985315740     -0.985578597     -0.985315740    
  -1.71000123     -0.984730065     -0.985002875     -0.984730065    
  -1.70000124     -0.984124005     -0.984407067     -0.984124005    
  -1.69000125     -0.983496904     -0.983790517     -0.983496904    
  -1.68000126     -0.982848167     -0.983152688     -0.982848167    
  -1.67000127     -0.982177198     -0.982492864     -0.982177198    
  -1.66000128     -0.981483400     -0.981810510     -0.981483400    
  -1.65000129     -0.980766058     -0.981105030     -0.980766058    
  -1.64000130     -0.980024576     -0.980375707     -0.980024576    
  -1.63000131     -0.979258299     -0.979621887     -0.979258299    
  -1.62000132     -0.978466570     -0.978842974     -0.978466570    
  -1.61000133     -0.977648675     -0.978038192     -0.977648675    
  -1.60000134     -0.976803958     -0.977206945     -0.976803958    
  -1.59000134     -0.975931644     -0.976348519     -0.975931644    
  -1.58000135     -0.975031078     -0.975462139     -0.975031078    
  -1.57000136     -0.974101484     -0.974547148     -0.974101484    
  -1.56000137     -0.973142147     -0.973602772     -0.973142147    
  -1.55000138     -0.972152352     -0.972628236     -0.972152352    
  -1.54000139     -0.971131265     -0.971622884     -0.971131265    
  -1.53000140     -0.970078111     -0.970585823     -0.970078111    
  -1.52000141     -0.968992174     -0.969516337     -0.968992174    
  -1.51000142     -0.967872560     -0.968413651     -0.967872560    
  -1.50000143     -0.966718554     -0.967276931     -0.966718554    
  -1.49000144     -0.965529263     -0.966105342     -0.965529263    
  -1.48000145     -0.964303851     -0.964898050     -0.964303851    
  -1.47000146     -0.963041544     -0.963654280     -0.963041544    
  -1.46000147     -0.961741388     -0.962373078     -0.961741388    
  -1.45000148     -0.960402608     -0.961053729     -0.960402608    
  -1.44000149     -0.959024310     -0.959695220     -0.959024310    
  -1.43000150     -0.957605600     -0.958296776     -0.957605600    
  -1.42000151     -0.956145585     -0.956857443     -0.956145585    
  -1.41000152     -0.954643309     -0.955376387     -0.954643309    
  -1.40000153     -0.953097939     -0.953852654     -0.953097939    
  -1.39000154     -0.951508522     -0.952285349     -0.951508522    
  -1.38000154     -0.949874163     -0.950673580     -0.949874163    
  -1.37000155     -0.948193908     -0.949016273     -0.948193908    
  -1.36000156     -0.946466804     -0.947312653     -0.946466804    
  -1.35000157     -0.944691896     -0.945561707     -0.944691896    
  -1.34000158     -0.942868233     -0.943762481     -0.942868233    
  -1.33000159     -0.940994799     -0.941914022     -0.940994799    
  -1.32000160     -0.939070702     -0.940015316     -0.939070702    
  -1.31000161     -0.937094927     -0.938065469     -0.937094927    
  -1.30000162     -0.935066521     -0.936063468     -0.935066521    
  -1.29000163     -0.932984471     -0.934008300     -0.932984471    
  -1.28000164     -0.930847764     -0.931898952     -0.930847764    
  -1.27000165     -0.928655446     -0.929734528     -0.928655446    
  -1.26000166     -0.926406503     -0.927514017     -0.926406503    
  -1.25000167     -0.924099922     -0.925236344     -0.924099922    
  -1.24000168     -0.921734750     -0.922900498     -0.921734750    
  -1.23000169     -0.919309914     -0.920505583     -0.919309914    
  -1.22000170     -0.916824460     -0.918050528     -0.916824460    
  -1.21000171     -0.914277315     -0.915534317     -0.914277315    
  -1.20000172     -0.911667526     -0.912955940     -0.911667526    
  -1.19000173     -0.908994079     -0.910314441     -0.908994079    
  -1.18000174     -0.906255960     -0.907608747     -0.906255960    
  -1.17000175     -0.903452218     -0.904837906     -0.903452218    
  -1.16000175     -0.900581777     -0.902000904     -0.900581777    
  -1.15000176     -0.897643685     -0.899096727     -0.897643685    
  -1.14000177     -0.894636929     -0.896124363     -0.894636929    
  -1.13000178     -0.891560495     -0.893082857     -0.891560495    
  -1.12000179     -0.888413429     -0.889971256     -0.888413429    
  -1.11000180     -0.885194778     -0.886788487     -0.885194778    
  -1.10000181     -0.881903529     -0.883533597     -0.881903529    
  -1.09000182     -0.878538728     -0.880205691     -0.878538728    
  -1.08000183     -0.875099421     -0.876803756     -0.875099421    
  -1.07000184     -0.871584713     -0.873326778     -0.871584713    
  -1.06000185     -0.867993593     -0.869773984     -0.867993593    
  -1.05000186     -0.864325166     -0.866144240     -0.864325166    
  -1.04000187     -0.860578537     -0.862436771     -0.860578537    
  -1.03000188     -0.856752753     -0.858650684     -0.856752753    
  -1.02000189     -0.852846980     -0.854784966     -0.852846980    
  -1.01000190     -0.848860264     -0.850838780     -0.848860264    
  -1.00000191     -0.844791830     -0.846811295     -0.844791830    
 -0.990001917     -0.840640783     -0.842701614     -0.840640783    
 -0.980001926     -0.836406291     -0.838508904     -0.836406291    
 -0.970001936     -0.832087576     -0.834232330     -0.832087576    
 -0.960001945     -0.827683806     -0.829871118     -0.827683806    
 -0.950001955     -0.823194206     -0.825424552     -0.823194206    
 -0.940001965     -0.818618059     -0.820891678     -0.818618059    
 -0.930001974     -0.813954592     -0.816271961     -0.813954592    
 -0.920001984     -0.809203088     -0.811564505     -0.809203088    
 -0.910001993     -0.804362833     -0.806768656     -0.804362833    
 -0.900002003     -0.799433231     -0.801883817     -0.799433231    
 -0.890002012     -0.794413567     -0.796909213     -0.794413567    
 -0.880002022     -0.789303243     -0.791844249     -0.789303243    
 -0.870002031     -0.784101665     -0.786688387     -0.784101665    
 -0.860002041     -0.778808236     -0.781440914     -0.778808236    
 -0.850002050     -0.773422420     -0.776101351     -0.773422420    
 -0.840002060     -0.767943740     -0.770669162     -0.767943740    
 -0.830002069     -0.762371659     -0.765143871     -0.762371659    
 -0.820002079     -0.756705761     -0.759524941     -0.756705761    
 -0.810002089     -0.750945628     -0.753811955     -0.750945628    
 -0.800002098     -0.745090842     -0.748004496     -0.745090842    
 -0.790002108     -0.739140987     -0.742102206     -0.739140987    
 -0.780002117     -0.733095765     -0.736104727     -0.733095765    
 -0.770002127     -0.726954937     -0.730011702     -0.726954937    
 -0.760002136     -0.720718145     -0.723822951     -0.720718145    
 -0.750002146     -0.714385211     -0.717538118     -0.714385211    
 -0.740002155     -0.707955897     -0.711157024     -0.707955897    
 -0.730002165     -0.701430082     -0.704679489     -0.701430082    
 -0.720002174     -0.694807649     -0.698105395     -0.694807649    
 -0.710002184     -0.688088477     -0.691434562     -0.688088477    
 -0.700002193     -0.681272507     -0.684667051     -0.681272507    
 -0.690002203     -0.674359798     -0.677802682     -0.674359798    
 -0.680002213     -0.667350292     -0.670841634     -0.667350292    
 -0.670002222     -0.660244107     -0.663783789     -0.660244107    
 -0.660002232     -0.653041363     -0.656629324     -0.653041363    
 -0.650002241     -0.645742178     -0.649378300     -0.645742178    
 -0.640002251     -0.638346732     -0.642031014     -0.638346732    
 -0.630002260     -0.630855262     -0.634587526     -0.630855262    
 -0.620002270     -0.623268068     -0.627048135     -0.623268068    
 -0.610002279     -0.615585446     -0.619413197     -0.615585446    
 -0.600002289     -0.607807696     -0.611683011     -0.607807696    
 -0.590002298     -0.599935293     -0.603857875     -0.599935293    
 -0.580002308     -0.591968656     -0.595938325     -0.591968656    
 -0.570002317     -0.583908260     -0.587924778     -0.583908260    
 -0.560002327     -0.575754642     -0.579817712     -0.575754642    
 -0.550002337     -0.567508340     -0.571617663     -0.567508340    
 -0.540002346     -0.559170008     -0.563325286     -0.559170008    
 -0.530002356     -0.550740302     -0.554941237     -0.550740302    
 -0.520002365     -0.542219877     -0.546466112     -0.542219877    
 -0.510002375     -0.533609509     -0.537900686     -0.533609509    
 -0.500002384     -0.524910033     -0.529245675     -0.524910033    
 -0.490002394     -0.516122222     -0.520501971     -0.516122222    
 -0.480002403     -0.507246971     -0.511670411     -0.507246971    
 -0.470002413     -0.498285234     -0.502751827     -0.498285234    
 -0.460002422     -0.489237934     -0.493747234     -0.489237934    
 -0.450002432     -0.480106115     -0.484657615     -0.480106115    
 -0.440002441     -0.470890820     -0.475483954     -0.470890820    
 -0.430002451     -0.461593151     -0.466227382     -0.461593151    
 -0.420002460     -0.452214241     -0.456889004     -0.452214241    
 -0.410002470     -0.442755252     -0.447469950     -0.442755252    
 -0.400002480     -0.433217436     -0.437971443     -0.433217436    
 -0.390002489     -0.423602045     -0.428394735     -0.423602045    
 -0.380002499     -0.413910389     -0.418741107     -0.413910389    
 -0.370002508     -0.404143810     -0.409011900     -0.404143810    
 -0.360002518     -0.394303709     -0.399208456     -0.394303709    
 -0.350002527     -0.384391516     -0.389332205     -0.384391516    
 -0.340002537     -0.374408692     -0.379384577     -0.374408692    
 -0.330002546     -0.364356756     -0.369367093     -0.364356756    
 -0.320002556     -0.354237258     -0.359281242     -0.354237258    
 -0.310002565     -0.344051749     -0.349128604     -0.344051749    
 -0.300002575     -0.333801866     -0.338910788     -0.333801866    
 -0.290002584     -0.323489279     -0.328629404     -0.323489279    
 -0.280002594     -0.313115656     -0.318286180     -0.313115656    
 -0.270002604     -0.302682728     -0.307882786     -0.302682728    
 -0.260002613     -0.292192280     -0.297420949     -0.292192280    
 -0.250002623     -0.281646073     -0.286902487     -0.281646073    
 -0.240002617     -0.271045953     -0.276329160     -0.271045953    
 -0.230002612     -0.260393769     -0.265702844     -0.260393769    
 -0.220002607     -0.249691397     -0.255025387     -0.249691397    
 -0.210002601     -0.238940746     -0.244298711     -0.238940746    
 -0.200002596     -0.228143767     -0.233524725     -0.228143767    
 -0.190002590     -0.217302427     -0.222705409     -0.217302427    
 -0.180002585     -0.206418723     -0.211842716     -0.206418723    
 -0.170002580     -0.195494682     -0.200938672     -0.195494682    
 -0.160002574     -0.184532329     -0.189995289     -0.184532329    
 -0.150002569     -0.173533753     -0.179014653     -0.173533753    
 -0.140002564     -0.162501022     -0.167998806     -0.162501022    
 -0.130002558     -0.151436254     -0.156949863     -0.151436254    
 -0.120002560     -0.140341565     -0.145869955     -0.140341565    
 -0.110002562     -0.129219100     -0.134761199     -0.129219100    
 -0.100002564     -0.118071027     -0.123625755     -0.118071027    
  -9.00025666E-02 -0.106899515     -0.112465784     -0.106899515    
  -8.00025687E-02  -9.57067609E-02 -0.101283468      -9.57067609E-02
  -7.00025707E-02  -8.44949633E-02  -9.00810063E-02  -8.44949633E-02
  -6.00025728E-02  -7.32663348E-02  -7.88606033E-02  -7.32663348E-02
  -5.00025749E-02  -6.20230958E-02  -6.76244870E-02  -6.20230958E-02
  -4.00025770E-02  -5.07674813E-02  -5.63748777E-02  -5.07674813E-02
  -3.00025772E-02  -3.95017341E-02  -4.51140106E-02  -3.95017341E-02
  -2.00025775E-02  -2.82280948E-02  -3.38441283E-02  -2.82280948E-02
  -1.00025777E-02  -1.69488173E-02  -2.25674808E-02  -1.69488173E-02
  -2.57790089E-06  -5.66615537E-03  -1.12863239E-02  -5.66615537E-03
   9.99742188E-03   5.61763532E-03  -2.90884964E-06   5.61763532E-03
   1.99974217E-02   1.69002973E-02   1.12805068E-02   1.69002973E-02
   2.99974214E-02   2.81795748E-02   2.25616675E-02   2.81795748E-02
   3.99974212E-02   3.94532159E-02   3.38383168E-02   3.94532159E-02
   4.99974191E-02   5.07189706E-02   4.51081991E-02   5.07189706E-02
   5.99974170E-02   6.19745888E-02   5.63690737E-02   6.19745888E-02
   6.99974149E-02   7.32178316E-02   6.76186904E-02   7.32178316E-02
   7.99974129E-02   8.44464749E-02   7.88548142E-02   8.44464749E-02
   8.99974108E-02   9.56582874E-02   9.00752246E-02   9.56582874E-02
   9.99974087E-02  0.106851056      0.101277694      0.106851056    
  0.109997407      0.118022576      0.112460017      0.118022576    
  0.119997405      0.129170656      0.123620003      0.129170656    
  0.129997402      0.140293136      0.134755462      0.140293136    
  0.139997408      0.151387841      0.145864233      0.151387841    
  0.149997413      0.162452638      0.156944156      0.162452638    
  0.159997419      0.173485383      0.167993113      0.173485383    
  0.169997424      0.184483990      0.179008976      0.184483990    
  0.179997429      0.195446357      0.189989641      0.195446357    
  0.189997435      0.206370428      0.200933039      0.206370428    
  0.199997440      0.217254147      0.211837098      0.217254147    
  0.209997445      0.228095502      0.222699821      0.228095502    
  0.219997451      0.238892496      0.233519167      0.238892496    
  0.229997456      0.249643162      0.244293168      0.249643162    
  0.239997461      0.260345578      0.255019873      0.260345578    
  0.249997467      0.270997792      0.265697360      0.270997792    
  0.259997457      0.281597942      0.276323706      0.281597942    
  0.269997448      0.292144179      0.286897033      0.292144179    
  0.279997438      0.302634656      0.297415555      0.302634656    
  0.289997429      0.313067615      0.307877392      0.313067615    
  0.299997419      0.323441267      0.318280816      0.323441267    
  0.309997410      0.333753884      0.328624099      0.333753884    
  0.319997400      0.344003797      0.338905483      0.344003797    
  0.329997391      0.354189336      0.349123359      0.354189336    
  0.339997381      0.364308894      0.359276026      0.364308894    
  0.349997371      0.374360859      0.369361907      0.374360859    
  0.359997362      0.384343714      0.379379421      0.384343714    
  0.369997352      0.394255936      0.389327079      0.394255936    
  0.379997343      0.404096067      0.399203390      0.404096067    
  0.389997333      0.413862675      0.409006864      0.413862675    
  0.399997324      0.423554361      0.418736130      0.423554361    
  0.409997314      0.433169782      0.428389788      0.433169782    
  0.419997305      0.442707658      0.437966526      0.442707658    
  0.429997295      0.452166677      0.447465062      0.452166677    
  0.439997286      0.461545646      0.456884146      0.461545646    
  0.449997276      0.470843375      0.466222584      0.470843375    
  0.459997267      0.480058730      0.475479215      0.480058730    
  0.469997257      0.489190578      0.484652907      0.489190578    
  0.479997247      0.498237908      0.493742555      0.498237908    
  0.489997238      0.507199705      0.502747178      0.507199705    
  0.499997228      0.516075015      0.511665821      0.516075015    
  0.509997249      0.524862885      0.520497441      0.524862885    
  0.519997239      0.533562422      0.529241204      0.533562422    
  0.529997230      0.542172790      0.537896276      0.542172790    
  0.539997220      0.550693274      0.546461761      0.550693274    
  0.549997211      0.559123039      0.554936886      0.559123039    
  0.559997201      0.567461431      0.563321054      0.567461431    
  0.569997191      0.575707793      0.571613431      0.575707793    
  0.579997182      0.583861470      0.579813540      0.583861470    
  0.589997172      0.591921926      0.587920606      0.591921926    
  0.599997163      0.599888623      0.595934272      0.599888623    
  0.609997153      0.607761085      0.603853881      0.607761085    
  0.619997144      0.615538836      0.611679018      0.615538836    
  0.629997134      0.623221517      0.619409263      0.623221517    
  0.639997125      0.630808771      0.627044261      0.630808771    
  0.649997115      0.638300300      0.634583652      0.638300300    
  0.659997106      0.645695806      0.642027199      0.645695806    
  0.669997096      0.652995050      0.649374604      0.652995050    
  0.679997087      0.660197854      0.656625628      0.660197854    
  0.689997077      0.667304099      0.663780153      0.667304099    
  0.699997067      0.674313605      0.670837998      0.674313605    
  0.709997058      0.681226373      0.677799165      0.681226373    
  0.719997048      0.688042343      0.684663534      0.688042343    
  0.729997039      0.694761574      0.691431165      0.694761574    
  0.739997029      0.701384068      0.698101997      0.701384068    
  0.749997020      0.707909942      0.704676151      0.707909942    
  0.759997010      0.714339256      0.711153746      0.714339256    
  0.769997001      0.720672250      0.717534840      0.720672250    
  0.779996991      0.726909101      0.723819733      0.726909101    
  0.789996982      0.733049989      0.730008602      0.733049989    
  0.799996972      0.739095211      0.736101627      0.739095211    
  0.809996963      0.745045125      0.742099166      0.745045125    
  0.819996953      0.750899971      0.748001516      0.750899971    
  0.829996943      0.756660163      0.753808975      0.756660163    
  0.839996934      0.762326121      0.759522021      0.762326121    
  0.849996924      0.767898202      0.765141010      0.767898202    
  0.859996915      0.773376942      0.770666361      0.773376942    
  0.869996905      0.778762758      0.776098609      0.778762758    
  0.879996896      0.784056246      0.781438231      0.784056246    
  0.889996886      0.789257884      0.786685705      0.789257884    
  0.899996877      0.794368267      0.791841626      0.794368267    
  0.909996867      0.799387991      0.796906650      0.799387991    
  0.919996858      0.804317653      0.801881254      0.804317653    
  0.929996848      0.809157908      0.806766212      0.809157908    
  0.939996839      0.813909471      0.811562061      0.813909471    
  0.949996829      0.818572998      0.816269517      0.818572998    
  0.959996819      0.823149204      0.820889354      0.823149204    
  0.969996810      0.827638865      0.825422227      0.827638865    
  0.979996800      0.832042694      0.829868913      0.832042694    
  0.989996791      0.836361468      0.834230125      0.836361468    
  0.999996781      0.840596020      0.838506699      0.840596020    
   1.00999677      0.844747126      0.842699468      0.844747126    
   1.01999676      0.848815620      0.846809208      0.848815620    
   1.02999675      0.852802336      0.850836754      0.852802336    
   1.03999674      0.856708169      0.854782939      0.856708169    
   1.04999673      0.860534012      0.858648717      0.860534012    
   1.05999672      0.864280701      0.862434864      0.864280701    
   1.06999671      0.867949188      0.866142392      0.867949188    
   1.07999671      0.871540368      0.869772136      0.871540368    
   1.08999670      0.875055134      0.873324990      0.875055134    
   1.09999669      0.878494442      0.876801968      0.878494442    
   1.10999668      0.881859243      0.880203962      0.881859243    
   1.11999667      0.885150492      0.883531928      0.885150492    
   1.12999666      0.888369203      0.886786819      0.888369203    
   1.13999665      0.891516268      0.889969587      0.891516268    
   1.14999664      0.894592702      0.893081307      0.894592702    
   1.15999663      0.897599518      0.896122813      0.897599518    
   1.16999662      0.900537670      0.899095237      0.900537670    
   1.17999661      0.903408110      0.901999414      0.903408110    
   1.18999660      0.906211913      0.904836476      0.906211913    
   1.19999659      0.908950031      0.907607377      0.908950031    
   1.20999658      0.911623478      0.910313070      0.911623478    
   1.21999657      0.914233267      0.912954628      0.914233267    
   1.22999656      0.916780412      0.915533006      0.916780412    
   1.23999655      0.919265926      0.918049216      0.919265926    
   1.24999654      0.921690762      0.920504332      0.921690762    
   1.25999653      0.924055994      0.922899306      0.924055994    
   1.26999652      0.926362574      0.925235152      0.926362574    
   1.27999651      0.928611577      0.927512825      0.928611577    
   1.28999650      0.930803955      0.929733455      0.930803955    
   1.29999650      0.932940662      0.931897879      0.932940662    
   1.30999649      0.935022771      0.934007227      0.935022771    
   1.31999648      0.937051237      0.936062396      0.937051237    
   1.32999647      0.939027071      0.938064456      0.939027071    
   1.33999646      0.940951228      0.940014362      0.940951228    
   1.34999645      0.942824662      0.941913068      0.942824662    
   1.35999644      0.944648385      0.943761528      0.944648385    
   1.36999643      0.946423352      0.945560813      0.946423352    
   1.37999642      0.948150516      0.947311759      0.948150516    
   1.38999641      0.949830830      0.949015439      0.949830830    
   1.39999640      0.951465249      0.950672686      0.951465249    
   1.40999639      0.953054667      0.952284575      0.953054667    
   1.41999638      0.954600036      0.953851879      0.954600036    
   1.42999637      0.956102312      0.955375612      0.956102312    
   1.43999636      0.957562387      0.956856728      0.957562387    
   1.44999635      0.958981156      0.958296061      0.958981156    
   1.45999634      0.960359514      0.959694505      0.960359514    
   1.46999633      0.961698294      0.961053014      0.961698294    
   1.47999632      0.962998450      0.962372422      0.962998450    
   1.48999631      0.964260817      0.963653624      0.964260817    
   1.49999630      0.965486228      0.964897394      0.965486228    
   1.50999629      0.966675520      0.966104686      0.966675520    
   1.51999629      0.967829585      0.967276335      0.967829585    
   1.52999628      0.968949199      0.968413055      0.968949199    
   1.53999627      0.970035195      0.969515800      0.970035195    
   1.54999626      0.971088350      0.970585287      0.971088350    
   1.55999625      0.972109437      0.971622348      0.972109437    
   1.56999624      0.973099291      0.972627759      0.973099291    
   1.57999623      0.974058628      0.973602295      0.974058628    
   1.58999622      0.974988222      0.974546671      0.974988222    
   1.59999621      0.975888789      0.975461662      0.975888789    
   1.60999620      0.976761103      0.976348042      0.976761103    
   1.61999619      0.977605820      0.977206528      0.977605820    
   1.62999618      0.978423715      0.978037775      0.978423715    
   1.63999617      0.979215443      0.978842556      0.979215443    
   1.64999616      0.979981720      0.979621470      0.979981720    
   1.65999615      0.980723202      0.980375290      0.980723202    
   1.66999614      0.981440544      0.981104672      0.981440544    
   1.67999613      0.982134402      0.981810153      0.982134402    
   1.68999612      0.982805371      0.982492507      0.982805371    
   1.69999611      0.983454108      0.983152330      0.983454108    
   1.70999610      0.984081209      0.983790219      0.984081209    
   1.71999609      0.984687328      0.984406769      0.984687328    
   1.72999609      0.985273004      0.985002577      0.985273004    
   1.73999608      0.985838830      0.985578299      0.985838830    
   1.74999607      0.986385345      0.986134410      0.986385345    
   1.75999606      0.986913085      0.986671448      0.986913085    
   1.76999605      0.987422645      0.987190068      0.987422645    
   1.77999604      0.987914503      0.987690747      0.987914503    
   1.78999603      0.988389254      0.988174021      0.988389254    
   1.79999602      0.988847315      0.988640368      0.988847315    
   1.80999601      0.989289224      0.989090323      0.989289224    
   1.81999600      0.989715457      0.989524364      0.989715457    
   1.82999599      0.990126491      0.989942968      0.990126491    
   1.83999598      0.990522802      0.990346670      0.990522802    
