Q= 8.34546e-150, q=8.34402e-150, err=7.20113e-154, tol=2.78971e-153, nrec=988
Accepted
Q= 1.48175e-149, q=1.48112e-149, err=3.16811e-153, tol=4.24677e-153, nrec=987
Accepted
Q= 4.58011e-149, q=4.56917e-149, err=5.47172e-152, tol=1.01101e-152, nrec=985
Q= 2.48562e-149, q=2.48352e-149, err=1.04742e-152, tol=6.39594e-153, nrec=986
Q= 1.30546e-149, q=1.30512e-149, err=1.68466e-153, tol=4.07047e-153, nrec=987
Accepted
Q= 1.18023e-149, q=1.18002e-149, err=1.01839e-153, tol=3.94524e-153, nrec=987
Accepted
Q= 2.09552e-149, q=2.09462e-149, err=4.48038e-153, tol=6.00584e-153, nrec=986
Accepted
Q= 6.47726e-149, q=6.46178e-149, err=7.73819e-152, tol=1.42979e-152, nrec=984
Q= 3.51519e-149, q=3.51223e-149, err=1.48127e-152, tol=9.04522e-153, nrec=985
Q= 1.8462e-149, q=1.84572e-149, err=2.38246e-153, tol=5.75652e-153, nrec=986
Accepted
Q= 1.66909e-149, q=1.6688e-149, err=1.44023e-153, tol=5.57941e-153, nrec=986
Accepted
Q= 2.96351e-149, q=2.96224e-149, err=6.33621e-153, tol=8.49354e-153, nrec=985
Accepted
Q= 9.16023e-149, q=9.13834e-149, err=1.09434e-151, tol=2.02203e-152, nrec=983
Q= 4.97123e-149, q=4.96704e-149, err=2.09484e-152, tol=1.27919e-152, nrec=984
Q= 2.61092e-149, q=2.61024e-149, err=3.36931e-153, tol=8.14094e-153, nrec=985
Accepted
Q= 2.36045e-149, q=2.36005e-149, err=2.03679e-153, tol=7.89048e-153, nrec=985
Accepted
Q= 4.19104e-149, q=4.18924e-149, err=8.96076e-153, tol=1.20117e-152, nrec=984
Accepted
Q= 1.29545e-148, q=1.29236e-148, err=1.54764e-151, tol=2.85958e-152, nrec=982
Q= 7.03039e-149, q=7.02446e-149, err=2.96255e-152, tol=1.80904e-152, nrec=983
Q= 3.69239e-149, q=3.69144e-149, err=4.76493e-153, tol=1.1513e-152, nrec=984
Accepted
Q= 3.33818e-149, q=3.33761e-149, err=2.88045e-153, tol=1.11588e-152, nrec=984
Accepted
Q= 5.92702e-149, q=5.92448e-149, err=1.26724e-152, tol=1.69871e-152, nrec=983
Accepted
Q= 1.83205e-148, q=1.82767e-148, err=2.18869e-151, tol=4.04406e-152, nrec=981
Q= 9.94247e-149, q=9.93409e-149, err=4.18967e-152, tol=2.55837e-152, nrec=982
Q= 5.22183e-149, q=5.22049e-149, err=6.73863e-153, tol=1.62819e-152, nrec=983
Accepted
Q= 4.72091e-149, q=4.72009e-149, err=4.07357e-153, tol=1.5781e-152, nrec=983
Accepted
Q= 8.38207e-149, q=8.37849e-149, err=1.79215e-152, tol=2.40233e-152, nrec=982
Accepted
Q= 2.5909e-148, q=2.58471e-148, err=3.09527e-151, tol=5.71916e-152, nrec=980
Q= 1.40608e-148, q=1.40489e-148, err=5.92509e-152, tol=3.61809e-152, nrec=981
Q= 7.38479e-149, q=7.38288e-149, err=9.52986e-153, tol=2.30261e-152, nrec=982
Accepted
Q= 6.67637e-149, q=6.67522e-149, err=5.7609e-153, tol=2.23176e-152, nrec=982
Accepted
Q= 1.1854e-148, q=1.1849e-148, err=2.53448e-152, tol=3.39741e-152, nrec=981
Accepted
Q= 3.66409e-148, q=3.65534e-148, err=4.37738e-151, tol=8.08811e-152, nrec=979
Q= 1.98849e-148, q=1.98682e-148, err=8.37934e-152, tol=5.11675e-152, nrec=980
Q= 1.04437e-148, q=1.0441e-148, err=1.34773e-152, tol=3.25638e-152, nrec=981
Accepted
Q= 9.44181e-149, q=9.44018e-149, err=8.14714e-153, tol=3.15619e-152, nrec=981
Accepted
Q= 1.67641e-148, q=1.6757e-148, err=3.5843e-152, tol=4.80467e-152, nrec=980
Accepted
Q= 5.18181e-148, q=5.16943e-148, err=6.19055e-151, tol=1.14383e-151, nrec=978
Q= 2.81215e-148, q=2.80978e-148, err=1.18502e-151, tol=7.23618e-152, nrec=979
Q= 1.47696e-148, q=1.47658e-148, err=1.90597e-152, tol=4.60521e-152, nrec=980
Accepted
Q= 1.33527e-148, q=1.33504e-148, err=1.15218e-152, tol=4.46353e-152, nrec=980
Accepted
Q= 2.37081e-148, q=2.36979e-148, err=5.06897e-152, tol=6.79483e-152, nrec=979
Accepted
Q= 7.32818e-148, q=7.31067e-148, err=8.75476e-151, tol=1.61762e-151, nrec=977
Q= 3.97699e-148, q=3.97364e-148, err=1.67587e-151, tol=1.02335e-151, nrec=978
Q= 2.08873e-148, q=2.08819e-148, err=2.69545e-152, tol=6.51275e-152, nrec=979
Accepted
Q= 1.88836e-148, q=1.88804e-148, err=1.62943e-152, tol=6.31238e-152, nrec=979
Accepted
Q= 3.35283e-148, q=3.35139e-148, err=7.1686e-152, tol=9.60934e-152, nrec=978
Accepted
Q= 1.03636e-147, q=1.03389e-147, err=1.23811e-150, tol=2.28766e-151, nrec=976
Q= 5.62431e-148, q=5.61957e-148, err=2.37004e-151, tol=1.44724e-151, nrec=977
Q= 2.95392e-148, q=2.95315e-148, err=3.81194e-152, tol=9.21042e-152, nrec=978
Accepted
Q= 2.67055e-148, q=2.67009e-148, err=2.30436e-152, tol=8.92706e-152, nrec=978
Accepted
Q= 4.74162e-148, q=4.73959e-148, err=1.01379e-151, tol=1.35897e-151, nrec=977
Accepted
Q= 1.46564e-147, q=1.46213e-147, err=1.75095e-150, tol=3.23524e-151, nrec=975
Q= 7.95397e-148, q=7.94727e-148, err=3.35174e-151, tol=2.0467e-151, nrec=976
Q= 4.17747e-148, q=4.17639e-148, err=5.3909e-152, tol=1.30255e-151, nrec=977
Accepted
Q= 3.77672e-148, q=3.77607e-148, err=3.25886e-152, tol=1.26248e-151, nrec=977
Accepted
Q= 6.70566e-148, q=6.70279e-148, err=1.43372e-151, tol=1.92187e-151, nrec=976
Accepted
Q= 2.07272e-147, q=2.06777e-147, err=2.47622e-150, tol=4.57533e-151, nrec=974
Q= 1.12486e-147, q=1.12391e-147, err=4.74007e-151, tol=2.89447e-151, nrec=975
Q= 5.90783e-148, q=5.90631e-148, err=7.62389e-152, tol=1.84208e-151, nrec=976
Accepted
Q= 5.34109e-148, q=5.34017e-148, err=4.60872e-152, tol=1.78541e-151, nrec=976
Accepted
Q= 9.48323e-148, q=9.47918e-148, err=2.02759e-151, tol=2.71793e-151, nrec=975
Accepted
Q= 2.93127e-147, q=2.92427e-147, err=3.5019e-150, tol=6.47049e-151, nrec=973
Q= 1.59079e-147, q=1.58945e-147, err=6.70347e-151, tol=4.0934e-151, nrec=974
Q= 8.35493e-148, q=8.35278e-148, err=1.07818e-151, tol=2.6051e-151, nrec=975
Accepted
Q= 7.55345e-148, q=7.55215e-148, err=6.51771e-152, tol=2.52495e-151, nrec=975
Accepted
Q= 1.34113e-147, q=1.34056e-147, err=2.86744e-151, tol=3.84374e-151, nrec=974
Accepted
Q= 4.14545e-147, q=4.13554e-147, err=4.95244e-150, tol=9.15065e-151, nrec=972
Q= 2.24972e-147, q=2.24783e-147, err=9.48014e-151, tol=5.78894e-151, nrec=973
Q= 1.18157e-147, q=1.18126e-147, err=1.52478e-151, tol=3.68417e-151, nrec=974
Accepted
Q= 1.06822e-147, q=1.06803e-147, err=9.21744e-152, tol=3.57082e-151, nrec=974
Accepted
Q= 1.89665e-147, q=1.89584e-147, err=4.05518e-151, tol=5.43586e-151, nrec=973
Accepted
Q= 5.86255e-147, q=5.84854e-147, err=7.00381e-150, tol=1.2941e-150, nrec=971
Q= 3.18159e-147, q=3.17891e-147, err=1.34069e-150, tol=8.1868e-151, nrec=972
Q= 1.67099e-147, q=1.67056e-147, err=2.15636e-151, tol=5.2102e-151, nrec=973
Accepted
Q= 1.51069e-147, q=1.51043e-147, err=1.30354e-151, tol=5.04991e-151, nrec=973
Accepted
Q= 2.68226e-147, q=2.68112e-147, err=5.73488e-151, tol=7.68747e-151, nrec=972
Accepted
Q= 8.29089e-147, q=8.27108e-147, err=9.90488e-150, tol=1.83013e-150, nrec=970
Q= 4.49945e-147, q=4.49566e-147, err=1.89603e-150, tol=1.15779e-150, nrec=971
Q= 2.36313e-147, q=2.36252e-147, err=3.04956e-151, tol=7.36834e-151, nrec=972
Accepted
Q= 2.13644e-147, q=2.13607e-147, err=1.84349e-151, tol=7.14165e-151, nrec=972
Accepted
Q= 3.79329e-147, q=3.79167e-147, err=8.11035e-151, tol=1.08717e-150, nrec=971
Accepted
Q= 1.17251e-146, q=1.16971e-146, err=1.40076e-149, tol=2.5882e-150, nrec=969
Q= 6.36318e-147, q=6.35782e-147, err=2.68139e-150, tol=1.63736e-150, nrec=970
Q= 3.34197e-147, q=3.34111e-147, err=4.31272e-151, tol=1.04204e-150, nrec=971
Accepted
Q= 3.02138e-147, q=3.02086e-147, err=2.60709e-151, tol=1.00998e-150, nrec=971
Accepted
Q= 5.36453e-147, q=5.36223e-147, err=1.14698e-150, tol=1.53749e-150, nrec=970
Accepted
Q= 1.65818e-146, q=1.65422e-146, err=1.98098e-149, tol=3.66026e-150, nrec=968
Q= 8.9989e-147, q=8.99131e-147, err=3.79206e-150, tol=2.31558e-150, nrec=969
Q= 4.72626e-147, q=4.72504e-147, err=6.09911e-151, tol=1.47367e-150, nrec=970
Accepted
Q= 4.27288e-147, q=4.27214e-147, err=3.68698e-151, tol=1.42833e-150, nrec=970
Accepted
Q= 7.58658e-147, q=7.58334e-147, err=1.62207e-150, tol=2.17435e-150, nrec=969
Accepted
Q= 2.34502e-146, q=2.33942e-146, err=2.80152e-149, tol=5.17639e-150, nrec=967
Q= 1.27264e-146, q=1.27156e-146, err=5.36278e-150, tol=3.27472e-150, nrec=968
Q= 6.68395e-147, q=6.68222e-147, err=8.62544e-151, tol=2.08408e-150, nrec=969
Accepted
Q= 6.04276e-147, q=6.04172e-147, err=5.21417e-151, tol=2.01996e-150, nrec=969
Accepted
Q= 1.07291e-146, q=1.07245e-146, err=2.29395e-150, tol=3.07499e-150, nrec=968
Accepted
Q= 3.31636e-146, q=3.30843e-146, err=3.96195e-149, tol=7.32052e-150, nrec=966
Q= 1.79978e-146, q=1.79826e-146, err=7.58412e-150, tol=4.63115e-150, nrec=967
Q= 9.45253e-147, q=9.45009e-147, err=1.21982e-150, tol=2.94734e-150, nrec=968
Accepted
Q= 8.54575e-147, q=8.54428e-147, err=7.37395e-151, tol=2.85666e-150, nrec=968
Accepted
Q= 1.51732e-146, q=1.51667e-146, err=3.24414e-150, tol=4.34869e-150, nrec=967
Accepted
Q= 4.69004e-146, q=4.67883e-146, err=5.60304e-149, tol=1.03528e-149, nrec=965
Q= 2.54527e-146, q=2.54313e-146, err=1.07256e-149, tol=6.54944e-150, nrec=966
Q= 1.33679e-146, q=1.33644e-146, err=1.72509e-150, tol=4.16816e-150, nrec=967
Accepted
Q= 1.20855e-146, q=1.20834e-146, err=1.04283e-150, tol=4.03992e-150, nrec=967
Accepted
Q= 2.14581e-146, q=2.14489e-146, err=4.58791e-150, tol=6.14998e-150, nrec=966
Accepted
Q= 6.63271e-146, q=6.61687e-146, err=7.9239e-149, tol=1.4641e-149, nrec=964
Q= 3.59956e-146, q=3.59652e-146, err=1.51682e-149, tol=9.2623e-150, nrec=965
Q= 1.89051e-146, q=1.89002e-146, err=2.43964e-150, tol=5.89467e-150, nrec=966
Accepted
Q= 1.70915e-146, q=1.70886e-146, err=1.47479e-150, tol=5.71332e-150, nrec=966
Accepted
Q= 3.03463e-146, q=3.03334e-146, err=6.48828e-150, tol=8.69738e-150, nrec=965
Accepted
Q= 9.38008e-146, q=9.35766e-146, err=1.12061e-148, tol=2.07056e-149, nrec=963
Q= 5.09054e-146, q=5.08625e-146, err=2.14511e-149, tol=1.30989e-149, nrec=964
Q= 2.67358e-146, q=2.67289e-146, err=3.45018e-150, tol=8.33632e-150, nrec=965
Accepted
Q= 2.4171e-146, q=2.41669e-146, err=2.08567e-150, tol=8.07985e-150, nrec=965
Accepted
Q= 4.29162e-146, q=4.28979e-146, err=9.17581e-150, tol=1.23e-149, nrec=964
Accepted
Q= 1.32654e-145, q=1.32337e-145, err=1.58478e-148, tol=2.92821e-149, nrec=962
Q= 7.19912e-146, q=7.19305e-146, err=3.03365e-149, tol=1.85246e-149, nrec=963
Q= 3.78101e-146, q=3.78004e-146, err=4.87929e-150, tol=1.17893e-149, nrec=964
Accepted
Q= 3.4183e-146, q=3.41771e-146, err=2.94958e-150, tol=1.14266e-149, nrec=964
Accepted
Q= 6.06927e-146, q=6.06667e-146, err=1.29766e-149, tol=1.73948e-149, nrec=963
Accepted
Q= 1.87602e-145, q=1.87153e-145, err=2.24122e-148, tol=4.14111e-149, nrec=961
Q= 1.01811e-145, q=1.01725e-145, err=4.29022e-149, tol=2.61978e-149, nrec=962
Q= 5.34716e-146, q=5.34578e-146, err=6.90036e-150, tol=1.66726e-149, nrec=963
Accepted
Q= 4.83421e-146, q=4.83337e-146, err=4.17134e-150, tol=1.61597e-149, nrec=963
Accepted
Q= 8.58324e-146, q=8.57957e-146, err=1.83516e-149, tol=2.45999e-149, nrec=962
Accepted
Q= 2.65309e-145, q=2.64675e-145, err=3.16956e-148, tol=5.85642e-149, nrec=960
Q= 1.43982e-145, q=1.43861e-145, err=6.06729e-149, tol=3.70492e-149, nrec=961
Q= 7.56202e-146, q=7.56007e-146, err=9.75858e-150, tol=2.35787e-149, nrec=962
Accepted
Q= 6.8366e-146, q=6.83542e-146, err=5.89916e-150, tol=2.28533e-149, nrec=962
Accepted
Q= 1.21385e-145, q=1.21333e-145, err=2.59531e-149, tol=3.47895e-149, nrec=961
Accepted
Q= 3.75203e-145, q=3.74307e-145, err=4.48244e-148, tol=8.28223e-149, nrec=959
Q= 2.03622e-145, q=2.0345e-145, err=8.58045e-149, tol=5.23955e-149, nrec=960
Q= 1.06943e-145, q=1.06916e-145, err=1.38007e-149, tol=3.33453e-149, nrec=961
Accepted
Q= 9.66841e-146, q=9.66675e-146, err=8.34267e-150, tol=3.23194e-149, nrec=961
Accepted
Q= 1.71665e-145, q=1.71591e-145, err=3.67033e-149, tol=4.91998e-149, nrec=960
Accepted
Q= 5.30617e-145, q=5.29349e-145, err=6.33912e-148, tol=1.17128e-148, nrec=958
Q= 2.87965e-145, q=2.87722e-145, err=1.21346e-148, tol=7.40984e-149, nrec=959
Q= 1.5124e-145, q=1.51201e-145, err=1.95172e-149, tol=4.71574e-149, nrec=960
Accepted
Q= 1.36732e-145, q=1.36708e-145, err=1.17983e-149, tol=4.57065e-149, nrec=960
Accepted
Q= 2.42771e-145, q=2.42667e-145, err=5.19062e-149, tol=6.9579e-149, nrec=959
Accepted
Q= 7.50406e-145, q=7.48613e-145, err=8.96487e-148, tol=1.65645e-148, nrec=957
Q= 4.07244e-145, q=4.069e-145, err=1.71609e-148, tol=1.04791e-148, nrec=958
Q= 2.13886e-145, q=2.13831e-145, err=2.76014e-149, tol=6.66906e-149, nrec=959
Accepted
Q= 1.93368e-145, q=1.93335e-145, err=1.66853e-149, tol=6.46388e-149, nrec=959
Accepted
Q= 3.4333e-145, q=3.43183e-145, err=7.34065e-149, tol=9.83996e-149, nrec=958
Accepted
Q= 1.06123e-144, q=1.0587e-144, err=1.26782e-147, tol=2.34257e-148, nrec=956
Q= 5.75929e-145, q=5.75444e-145, err=2.42692e-148, tol=1.48197e-148, nrec=957
Q= 3.02481e-145, q=3.02403e-145, err=3.90343e-149, tol=9.43148e-149, nrec=958
Accepted
Q= 2.73464e-145, q=2.73417e-145, err=2.35966e-149, tol=9.14131e-149, nrec=958
Accepted
Q= 4.85541e-145, q=4.85334e-145, err=1.03812e-148, tol=1.39158e-148, nrec=957
Accepted
Q= 1.50081e-144, q=1.49723e-144, err=1.79297e-147, tol=3.31289e-148, nrec=955
Q= 8.14487e-145, q=8.13801e-145, err=3.43218e-148, tol=2.09582e-148, nrec=956
Q= 4.27773e-145, q=4.27662e-145, err=5.52028e-149, tol=1.33381e-148, nrec=957
Accepted
Q= 3.86737e-145, q=3.8667e-145, err=3.33707e-149, tol=1.29278e-148, nrec=957
Accepted
Q= 6.86659e-145, q=6.86366e-145, err=1.46813e-148, tol=1.96799e-148, nrec=956
Accepted
Q= 2.12247e-144, q=2.1174e-144, err=2.53565e-147, tol=4.68514e-148, nrec=954
Q= 1.15186e-144, q=1.15089e-144, err=4.85383e-148, tol=2.96394e-148, nrec=955
Q= 6.04962e-145, q=6.04806e-145, err=7.80686e-149, tol=1.8863e-148, nrec=956
Accepted
Q= 5.46928e-145, q=5.46834e-145, err=4.71933e-149, tol=1.82826e-148, nrec=956
Accepted
Q= 9.71083e-145, q=9.70668e-145, err=2.07625e-148, tol=2.78316e-148, nrec=955
Accepted
Q= 3.00162e-144, q=2.99445e-144, err=3.58595e-147, tol=6.62578e-148, nrec=953
Q= 1.62897e-144, q=1.6276e-144, err=6.86436e-148, tol=4.19164e-148, nrec=954
Q= 8.55545e-145, q=8.55324e-145, err=1.10406e-148, tol=2.66762e-148, nrec=955
Accepted
Q= 7.73473e-145, q=7.7334e-145, err=6.67414e-149, tol=2.58555e-148, nrec=955
Accepted
Q= 1.37332e-144, q=1.37273e-144, err=2.93626e-148, tol=3.93598e-148, nrec=954
Accepted
Q= 4.24494e-144, q=4.23479e-144, err=5.0713e-147, tol=9.37027e-148, nrec=952
Q= 2.30372e-144, q=2.30178e-144, err=9.70767e-148, tol=5.92787e-148, nrec=953
Q= 1.20992e-144, q=1.20961e-144, err=1.56137e-148, tol=3.77259e-148, nrec=954
Accepted
Q= 1.09386e-144, q=1.09367e-144, err=9.43866e-149, tol=3.65652e-148, nrec=954
Accepted
Q= 1.94217e-144, q=1.94134e-144, err=4.1525e-148, tol=5.56632e-148, nrec=953
Accepted
Q= 6.00325e-144, q=5.9889e-144, err=7.1719e-147, tol=1.32516e-147, nrec=951
Q= 3.25795e-144, q=3.2552e-144, err=1.37287e-147, tol=8.38328e-148, nrec=952
Q= 1.71109e-144, q=1.71065e-144, err=2.20811e-148, tol=5.33525e-148, nrec=953
Accepted
Q= 1.54695e-144, q=1.54668e-144, err=1.33483e-148, tol=5.1711e-148, nrec=953
Accepted
Q= 2.74664e-144, q=2.74546e-144, err=5.87252e-148, tol=7.87197e-148, nrec=952
Accepted
Q= 8.48987e-144, q=8.46959e-144, err=1.01426e-146, tol=1.87405e-147, nrec=950
Q= 4.60743e-144, q=4.60355e-144, err=1.94153e-147, tol=1.18557e-147, nrec=951
Q= 2.41985e-144, q=2.41922e-144, err=3.12274e-148, tol=7.54518e-148, nrec=952
Accepted
Q= 2.18771e-144, q=2.18733e-144, err=1.88773e-148, tol=7.31305e-148, nrec=952
Accepted
Q= 3.88433e-144, q=3.88267e-144, err=8.305e-148, tol=1.11326e-147, nrec=951
Accepted
Q= 1.20065e-143, q=1.19778e-143, err=1.43438e-146, tol=2.65031e-147, nrec=949
Q= 6.5159e-144, q=6.5104e-144, err=2.74574e-147, tol=1.67666e-147, nrec=950
Q= 3.42218e-144, q=3.4213e-144, err=4.41623e-148, tol=1.06705e-147, nrec=951
Accepted
Q= 3.09389e-144, q=3.09336e-144, err=2.66966e-148, tol=1.03422e-147, nrec=951
Accepted
Q= 5.49327e-144, q=5.49093e-144, err=1.1745e-147, tol=1.57439e-147, nrec=950
Accepted
Q= 1.69797e-143, q=1.69392e-143, err=2.02852e-146, tol=3.74811e-147, nrec=948
Q= 9.21487e-144, q=9.2071e-144, err=3.88307e-147, tol=2.37115e-147, nrec=949
Q= 4.83969e-144, q=4.83845e-144, err=6.24549e-148, tol=1.50904e-147, nrec=950
Accepted
Q= 4.37542e-144, q=4.37467e-144, err=3.77546e-148, tol=1.46261e-147, nrec=950
Accepted
Q= 7.76866e-144, q=7.76534e-144, err=1.661e-147, tol=2.22653e-147, nrec=949
Accepted
Q= 2.4013e-143, q=2.39556e-143, err=2.86876e-146, tol=5.30063e-147, nrec=947
Q= 1.30318e-143, q=1.30208e-143, err=5.49149e-147, tol=3.35331e-147, nrec=948
Q= 6.84436e-144, q=6.8426e-144, err=8.83245e-148, tol=2.1341e-147, nrec=949
Accepted
Q= 6.18779e-144, q=6.18672e-144, err=5.33931e-148, tol=2.06844e-147, nrec=949
Accepted
Q= 1.09865e-143, q=1.09819e-143, err=2.34901e-147, tol=3.14879e-147, nrec=948
Accepted
Q= 3.39595e-143, q=3.38784e-143, err=4.05704e-146, tol=7.49622e-147, nrec=946
Q= 1.84297e-143, q=1.84142e-143, err=7.76613e-147, tol=4.7423e-147, nrec=947
Q= 9.67939e-144, q=9.67689e-144, err=1.2491e-147, tol=3.01807e-147, nrec=948
Accepted
Q= 8.75085e-144, q=8.74934e-144, err=7.55093e-148, tol=2.92522e-147, nrec=948
Accepted
Q= 1.55373e-143, q=1.55307e-143, err=3.322e-147, tol=4.45306e-147, nrec=947
Accepted
Q= 4.8026e-143, q=4.79112e-143, err=5.73752e-146, tol=1.06013e-146, nrec=945
Q= 2.60636e-143, q=2.60416e-143, err=1.0983e-146, tol=6.70662e-147, nrec=946
Q= 1.36887e-143, q=1.36852e-143, err=1.76649e-147, tol=4.2682e-147, nrec=947
Accepted
Q= 1.23756e-143, q=1.23734e-143, err=1.06786e-147, tol=4.13688e-147, nrec=947
Accepted
Q= 2.19731e-143, q=2.19637e-143, err=4.69802e-147, tol=6.29758e-147, nrec=946
Accepted
Q= 6.7919e-143, q=6.77567e-143, err=8.11408e-146, tol=1.49924e-146, nrec=944
Q= 3.68595e-143, q=3.68284e-143, err=1.55323e-146, tol=9.4846e-147, nrec=945
Q= 1.93588e-143, q=1.93538e-143, err=2.4982e-147, tol=6.03614e-147, nrec=946
Accepted
Q= 1.75017e-143, q=1.74987e-143, err=1.51019e-147, tol=5.85044e-147, nrec=946
Accepted
Q= 3.10747e-143, q=3.10614e-143, err=6.644e-147, tol=8.90612e-147, nrec=945
Accepted
Q= 9.6052e-143, q=9.58225e-143, err=1.1475e-145, tol=2.12025e-146, nrec=943
Q= 5.21272e-143, q=5.20832e-143, err=2.19659e-146, tol=1.34132e-146, nrec=944
Q= 2.73774e-143, q=2.73704e-143, err=3.53298e-147, tol=8.5364e-147, nrec=945
Accepted
Q= 2.47511e-143, q=2.47469e-143, err=2.13572e-147, tol=8.27377e-147, nrec=945
Accepted
Q= 4.39462e-143, q=4.39274e-143, err=9.39603e-147, tol=1.25952e-146, nrec=944
Accepted
Q= 1.35838e-142, q=1.35513e-142, err=1.62282e-145, tol=2.99849e-146, nrec=942
Q= 7.3719e-143, q=7.36568e-143, err=3.10645e-146, tol=1.89692e-146, nrec=943
Q= 3.87176e-143, q=3.87076e-143, err=4.99639e-147, tol=1.20723e-146, nrec=944
Accepted
Q= 3.50034e-143, q=3.49974e-143, err=3.02037e-147, tol=1.17009e-146, nrec=944
Accepted
Q= 6.21493e-143, q=6.21227e-143, err=1.3288e-146, tol=1.78122e-146, nrec=943
Accepted
Q= 1.92104e-142, q=1.91645e-142, err=2.29501e-145, tol=4.2405e-146, nrec=941
Q= 1.04254e-142, q=1.04166e-142, err=4.39319e-146, tol=2.68265e-146, nrec=942
Q= 5.47549e-143, q=5.47408e-143, err=7.06596e-147, tol=1.70728e-146, nrec=943
Accepted
Q= 4.95023e-143, q=4.94937e-143, err=4.27145e-147, tol=1.65475e-146, nrec=943
Accepted
Q= 8.78924e-143, q=8.78548e-143, err=1.87921e-146, tol=2.51903e-146, nrec=942
Accepted
Q= 2.71676e-142, q=2.71027e-142, err=3.24563e-145, tol=5.99697e-146, nrec=940
Q= 1.47438e-142, q=1.47314e-142, err=6.21291e-146, tol=3.79384e-146, nrec=941
Q= 7.74351e-143, q=7.74151e-143, err=9.99278e-147, tol=2.41446e-146, nrec=942
Accepted
Q= 7.00068e-143, q=6.99947e-143, err=6.04074e-147, tol=2.34017e-146, nrec=942
Accepted
Q= 1.24299e-142, q=1.24245e-142, err=2.6576e-146, tol=3.56245e-146, nrec=941
Accepted
Q= 3.84208e-142, q=3.8329e-142, err=4.59001e-145, tol=8.481e-146, nrec=939
Q= 2.08509e-142, q=2.08333e-142, err=8.78638e-146, tol=5.3653e-146, nrec=940
Q= 1.0951e-142, q=1.09482e-142, err=1.41319e-146, tol=3.41456e-146, nrec=941
Accepted
Q= 9.90046e-143, q=9.89875e-143, err=8.5429e-147, tol=3.30951e-146, nrec=941
Accepted
Q= 1.75785e-142, q=1.7571e-142, err=3.75841e-146, tol=5.03806e-146, nrec=940
Accepted
Q= 5.43352e-142, q=5.42054e-142, err=6.49126e-145, tol=1.19939e-145, nrec=938
Q= 2.94876e-142, q=2.94627e-142, err=1.24258e-145, tol=7.58768e-146, nrec=939
Q= 1.5487e-142, q=1.5483e-142, err=1.99856e-146, tol=4.82892e-146, nrec=940
Accepted
Q= 1.40014e-142, q=1.39989e-142, err=1.20815e-146, tol=4.68035e-146, nrec=940
Accepted
Q= 2.48597e-142, q=2.48491e-142, err=5.3152e-146, tol=7.12489e-146, nrec=939
Accepted
Q= 7.68416e-142, q=7.6658e-142, err=9.18003e-145, tol=1.6962e-145, nrec=937
Q= 4.17017e-142, q=4.16666e-142, err=1.75728e-145, tol=1.07306e-145, nrec=938
Q= 2.1902e-142, q=2.18963e-142, err=2.82639e-146, tol=6.82912e-146, nrec=939
Accepted
Q= 1.98009e-142, q=1.97975e-142, err=1.70858e-146, tol=6.61901e-146, nrec=939
Accepted
Q= 3.5157e-142, q=3.51419e-142, err=7.51683e-146, tol=1.00761e-145, nrec=938
Accepted
Q= 1.0867e-141, q=1.08411e-141, err=1.29825e-144, tol=2.39879e-145, nrec=936
Q= 5.89752e-142, q=5.89255e-142, err=2.48516e-145, tol=1.51754e-145, nrec=937
Q= 3.0974e-142, q=3.09661e-142, err=3.99711e-146, tol=9.65783e-146, nrec=938
Accepted
Q= 2.80027e-142, q=2.79979e-142, err=2.4163e-146, tol=9.3607e-146, nrec=938
Accepted
Q= 4.97194e-142, q=4.96982e-142, err=1.06304e-145, tol=1.42498e-145, nrec=937
Accepted
Q= 1.53683e-141, q=1.53316e-141, err=1.83601e-144, tol=3.3924e-145, nrec=935
Q= 8.34035e-142, q=8.33332e-142, err=3.51455e-145, tol=2.14612e-145, nrec=936
Q= 4.38039e-142, q=4.37926e-142, err=5.65277e-146, tol=1.36582e-145, nrec=937
Accepted
Q= 3.96018e-142, q=3.9595e-142, err=3.41716e-146, tol=1.3238e-145, nrec=937
Accepted
Q= 7.03139e-142, q=7.02838e-142, err=1.50337e-145, tol=2.01522e-145, nrec=936
Accepted
Q= 2.17341e-141, q=2.16821e-141, err=2.5965e-144, tol=4.79758e-145, nrec=934
Q= 1.1795e-141, q=1.17851e-141, err=4.97033e-145, tol=3.03507e-145, nrec=935
Q= 6.19481e-142, q=6.19321e-142, err=7.99423e-146, tol=1.93157e-145, nrec=936
Accepted
Q= 5.60054e-142, q=5.59958e-142, err=4.83259e-146, tol=1.87214e-145, nrec=936
Accepted
Q= 9.94389e-142, q=9.93964e-142, err=2.12608e-145, tol=2.84996e-145, nrec=935
Accepted
Q= 3.07366e-141, q=3.06632e-141, err=3.67201e-144, tol=6.7848e-145, nrec=933
Q= 1.66807e-141, q=1.66666e-141, err=7.0291e-145, tol=4.29224e-145, nrec=934
Q= 8.76078e-142, q=8.75852e-142, err=1.13055e-145, tol=2.73165e-145, nrec=935
Accepted
Q= 7.92037e-142, q=7.919e-142, err=6.83432e-146, tol=2.64761e-145, nrec=935
Accepted
Q= 1.40628e-141, q=1.40568e-141, err=3.00673e-145, tol=4.03045e-145, nrec=934
Accepted
Q= 4.34682e-141, q=4.33643e-141, err=5.19301e-144, tol=9.59516e-145, nrec=932
Q= 2.35901e-141, q=2.35702e-141, err=9.94065e-145, tol=6.07014e-145, nrec=933
